id,created,event_type,payload_json,reference_id,status,updated,user
9q0dvo6urzm4up9,2026-08-24 01:25:00.020Z,phase_halfway,"{""title"": ""Abstimmung zur H\u00e4lfte \ud83d\uddf3\ufe0f"", ""body"": ""Die Abstimmung \u00fcber \u201eWie definieren wir das WG-Netz und ihre Rolle in Winterthur?\"" ist zur H\u00e4lfte vorbei. Gib deine Stimme ab!"", ""data"": {""url"": ""/questions/76q0g006tjtp7gp/proposals/question""}}",76q0g006tjtp7gp_Voting_phase_halfway,pending,2026-08-24 01:25:00.020Z,ee5e4e5bfc419bad
yw08582bjgkvn87,2026-08-24 01:25:00.021Z,phase_halfway,"{""title"": ""Abstimmung zur H\u00e4lfte \ud83d\uddf3\ufe0f"", ""body"": ""Die Abstimmung \u00fcber \u201eWie definieren wir das WG-Netz und ihre Rolle in Winterthur?\"" ist zur H\u00e4lfte vorbei. Gib deine Stimme ab!"", ""data"": {""url"": ""/questions/76q0g006tjtp7gp/proposals/question""}}",76q0g006tjtp7gp_Voting_phase_halfway,pending,2026-08-24 01:25:00.021Z,762fef61cd09705e
0p5saiwaa4rr86q,2026-08-24 01:25:00.021Z,phase_halfway,"{""title"": ""Abstimmung zur H\u00e4lfte \ud83d\uddf3\ufe0f"", ""body"": ""Die Abstimmung \u00fcber \u201eWie definieren wir das WG-Netz und ihre Rolle in Winterthur?\"" ist zur H\u00e4lfte vorbei. Gib deine Stimme ab!"", ""data"": {""url"": ""/questions/76q0g006tjtp7gp/proposals/question""}}",76q0g006tjtp7gp_Voting_phase_halfway,pending,2026-08-24 01:25:00.021Z,b5234477b29af758
68trxahzi885djy,2026-08-24 01:25:00.022Z,phase_halfway,"{""title"": ""Abstimmung zur H\u00e4lfte \ud83d\uddf3\ufe0f"", ""body"": ""Die Abstimmung \u00fcber \u201eWie definieren wir das WG-Netz und ihre Rolle in Winterthur?\"" ist zur H\u00e4lfte vorbei. Gib deine Stimme ab!"", ""data"": {""url"": ""/questions/76q0g006tjtp7gp/proposals/question""}}",76q0g006tjtp7gp_Voting_phase_halfway,pending,2026-08-24 01:25:00.022Z,9b6849405eda0dbd
5j5g9wyno57w36m,2026-08-24 01:25:00.023Z,phase_halfway,"{""title"": ""Abstimmung zur H\u00e4lfte \ud83d\uddf3\ufe0f"", ""body"": ""Die Abstimmung \u00fcber \u201eWie definieren wir das WG-Netz und ihre Rolle in Winterthur?\"" ist zur H\u00e4lfte vorbei. Gib deine Stimme ab!"", ""data"": {""url"": ""/questions/76q0g006tjtp7gp/proposals/question""}}",76q0g006tjtp7gp_Voting_phase_halfway,pending,2026-08-24 01:25:00.023Z,7c575f07d0147059
wki9qq1hze8rcrz,2026-08-24 01:25:00.024Z,phase_halfway,"{""title"": ""Abstimmung zur H\u00e4lfte \ud83d\uddf3\ufe0f"", ""body"": ""Die Abstimmung \u00fcber \u201eWie definieren wir das WG-Netz und ihre Rolle in Winterthur?\"" ist zur H\u00e4lfte vorbei. Gib deine Stimme ab!"", ""data"": {""url"": ""/questions/76q0g006tjtp7gp/proposals/question""}}",76q0g006tjtp7gp_Voting_phase_halfway,pending,2026-08-24 01:25:00.024Z,4ae21a849ee008e7
yxp3264o33m359m,2026-08-24 01:25:00.024Z,phase_halfway,"{""title"": ""Voting halfway done \ud83d\uddf3\ufe0f"", ""body"": ""Voting on \""Wie definieren wir das WG-Netz und ihre Rolle in Winterthur?\"" is halfway done. Cast your ballot if you haven't yet!"", ""data"": {""url"": ""/questions/76q0g006tjtp7gp/proposals/question""}}",76q0g006tjtp7gp_Voting_phase_halfway,pending,2026-08-24 01:25:00.024Z,a656e6eac2dca9c8
omo5an070wii98u,2026-08-24 01:25:00.025Z,phase_halfway,"{""title"": ""Abstimmung zur H\u00e4lfte \ud83d\uddf3\ufe0f"", ""body"": ""Die Abstimmung \u00fcber \u201eWie definieren wir das WG-Netz und ihre Rolle in Winterthur?\"" ist zur H\u00e4lfte vorbei. Gib deine Stimme ab!"", ""data"": {""url"": ""/questions/76q0g006tjtp7gp/proposals/question""}}",76q0g006tjtp7gp_Voting_phase_halfway,actioned,2026-08-30 13:27:28.138Z,b209c2355deb9852
wlua4crga3x7kax,2026-08-24 01:25:00.026Z,phase_halfway,"{""title"": ""Abstimmung zur H\u00e4lfte \ud83d\uddf3\ufe0f"", ""body"": ""Die Abstimmung \u00fcber \u201eWie definieren wir das WG-Netz und ihre Rolle in Winterthur?\"" ist zur H\u00e4lfte vorbei. Gib deine Stimme ab!"", ""data"": {""url"": ""/questions/76q0g006tjtp7gp/proposals/question""}}",76q0g006tjtp7gp_Voting_phase_halfway,pending,2026-08-24 01:25:00.026Z,cc3304ea9b75a00f
3jakgwebt68ux08,2026-08-24 01:25:00.283Z,phase_halfway,"{""title"": ""Voting halfway done \ud83d\uddf3\ufe0f"", ""body"": ""Voting on \""Wie k\u00f6nnen wir Material, R\u00e4ume und Ressourcen \u00fcber WGs hinweg effizient teilen und lagern?\"" is halfway done. Cast your ballot if you haven't yet!"", ""data"": {""url"": ""/questions/3o2fj1znev0krvz/proposals/question""}}",3o2fj1znev0krvz_Voting_phase_halfway,actioned,2026-08-25 13:33:47.067Z,de13859e1d6aea12
93crzsdb6a9ld8e,2026-08-24 01:25:00.285Z,phase_halfway,"{""title"": ""Abstimmung zur H\u00e4lfte \ud83d\uddf3\ufe0f"", ""body"": ""Die Abstimmung \u00fcber \u201eWie k\u00f6nnen wir Material, R\u00e4ume und Ressourcen \u00fcber WGs hinweg effizient teilen und lagern?\"" ist zur H\u00e4lfte vorbei. Gib deine Stimme ab!"", ""data"": {""url"": ""/questions/3o2fj1znev0krvz/proposals/question""}}",3o2fj1znev0krvz_Voting_phase_halfway,pending,2026-08-24 01:25:00.285Z,2c2aed88e0c41752
6ssv83dp044lhw1,2026-08-24 01:25:00.285Z,phase_halfway,"{""title"": ""Abstimmung zur H\u00e4lfte \ud83d\uddf3\ufe0f"", ""body"": ""Die Abstimmung \u00fcber \u201eWie k\u00f6nnen wir Material, R\u00e4ume und Ressourcen \u00fcber WGs hinweg effizient teilen und lagern?\"" ist zur H\u00e4lfte vorbei. Gib deine Stimme ab!"", ""data"": {""url"": ""/questions/3o2fj1znev0krvz/proposals/question""}}",3o2fj1znev0krvz_Voting_phase_halfway,actioned,2026-08-24 16:28:19.906Z,407be8b01d4ce342
b8zoya7bu8nfb9i,2026-08-24 01:25:00.286Z,phase_halfway,"{""title"": ""Abstimmung zur H\u00e4lfte \ud83d\uddf3\ufe0f"", ""body"": ""Die Abstimmung \u00fcber \u201eWie k\u00f6nnen wir Material, R\u00e4ume und Ressourcen \u00fcber WGs hinweg effizient teilen und lagern?\"" ist zur H\u00e4lfte vorbei. Gib deine Stimme ab!"", ""data"": {""url"": ""/questions/3o2fj1znev0krvz/proposals/question""}}",3o2fj1znev0krvz_Voting_phase_halfway,pending,2026-08-24 01:25:00.286Z,6a6cecc209785885
cpgae6eh1upl8ct,2026-08-24 01:25:00.287Z,phase_halfway,"{""title"": ""Abstimmung zur H\u00e4lfte \ud83d\uddf3\ufe0f"", ""body"": ""Die Abstimmung \u00fcber \u201eWie k\u00f6nnen wir Material, R\u00e4ume und Ressourcen \u00fcber WGs hinweg effizient teilen und lagern?\"" ist zur H\u00e4lfte vorbei. Gib deine Stimme ab!"", ""data"": {""url"": ""/questions/3o2fj1znev0krvz/proposals/question""}}",3o2fj1znev0krvz_Voting_phase_halfway,pending,2026-08-24 01:25:00.287Z,216bb226ec191993
wz39rksssrubij9,2026-08-24 01:25:00.288Z,phase_halfway,"{""title"": ""Voting halfway done \ud83d\uddf3\ufe0f"", ""body"": ""Voting on \""Wie k\u00f6nnen wir Material, R\u00e4ume und Ressourcen \u00fcber WGs hinweg effizient teilen und lagern?\"" is halfway done. Cast your ballot if you haven't yet!"", ""data"": {""url"": ""/questions/3o2fj1znev0krvz/proposals/question""}}",3o2fj1znev0krvz_Voting_phase_halfway,pending,2026-08-24 01:25:00.288Z,3e36e627a64bac27
uycz51alw6qb73f,2026-08-24 01:25:00.289Z,phase_halfway,"{""title"": ""Abstimmung zur H\u00e4lfte \ud83d\uddf3\ufe0f"", ""body"": ""Die Abstimmung \u00fcber \u201eWie k\u00f6nnen wir Material, R\u00e4ume und Ressourcen \u00fcber WGs hinweg effizient teilen und lagern?\"" ist zur H\u00e4lfte vorbei. Gib deine Stimme ab!"", ""data"": {""url"": ""/questions/3o2fj1znev0krvz/proposals/question""}}",3o2fj1znev0krvz_Voting_phase_halfway,pending,2026-08-24 01:25:00.289Z,6a4af8b5c50c45a9
xjv39mg1xohhd7c,2026-08-24 01:25:00.289Z,phase_halfway,"{""title"": ""Abstimmung zur H\u00e4lfte \ud83d\uddf3\ufe0f"", ""body"": ""Die Abstimmung \u00fcber \u201eWie k\u00f6nnen wir Material, R\u00e4ume und Ressourcen \u00fcber WGs hinweg effizient teilen und lagern?\"" ist zur H\u00e4lfte vorbei. Gib deine Stimme ab!"", ""data"": {""url"": ""/questions/3o2fj1znev0krvz/proposals/question""}}",3o2fj1znev0krvz_Voting_phase_halfway,pending,2026-08-24 01:25:00.289Z,35a5f57f8816142e
hahpxzh4l959dre,2026-08-24 01:25:00.290Z,phase_halfway,"{""title"": ""Abstimmung zur H\u00e4lfte \ud83d\uddf3\ufe0f"", ""body"": ""Die Abstimmung \u00fcber \u201eWie k\u00f6nnen wir Material, R\u00e4ume und Ressourcen \u00fcber WGs hinweg effizient teilen und lagern?\"" ist zur H\u00e4lfte vorbei. Gib deine Stimme ab!"", ""data"": {""url"": ""/questions/3o2fj1znev0krvz/proposals/question""}}",3o2fj1znev0krvz_Voting_phase_halfway,pending,2026-08-24 01:25:00.290Z,ee5e4e5bfc419bad
z1601nqhf0z4xfh,2026-08-24 01:25:00.291Z,phase_halfway,"{""title"": ""Abstimmung zur H\u00e4lfte \ud83d\uddf3\ufe0f"", ""body"": ""Die Abstimmung \u00fcber \u201eWie k\u00f6nnen wir Material, R\u00e4ume und Ressourcen \u00fcber WGs hinweg effizient teilen und lagern?\"" ist zur H\u00e4lfte vorbei. Gib deine Stimme ab!"", ""data"": {""url"": ""/questions/3o2fj1znev0krvz/proposals/question""}}",3o2fj1znev0krvz_Voting_phase_halfway,pending,2026-08-24 01:25:00.291Z,762fef61cd09705e
h45axhfu9eo8egh,2026-08-24 01:25:00.292Z,phase_halfway,"{""title"": ""Abstimmung zur H\u00e4lfte \ud83d\uddf3\ufe0f"", ""body"": ""Die Abstimmung \u00fcber \u201eWie k\u00f6nnen wir Material, R\u00e4ume und Ressourcen \u00fcber WGs hinweg effizient teilen und lagern?\"" ist zur H\u00e4lfte vorbei. Gib deine Stimme ab!"", ""data"": {""url"": ""/questions/3o2fj1znev0krvz/proposals/question""}}",3o2fj1znev0krvz_Voting_phase_halfway,pending,2026-08-24 01:25:00.292Z,b5234477b29af758
